Time_s,rpm,speed_kph,throttle_pos,engine_load,coolant_temp_C,coolant_pressure_PSI,intake_air_temp_C
1864,2357.73,36.12,10.64,17.56,86.73,14.91,29.95
1865,2313.01,36.06,10.73,16.15,86.72,14.9,30.02
1866,2325.46,35.89,9.49,16.31,86.72,14.93,30.07
1867,2325.97,35.54,8.62,16.28,86.74,14.98,30.21
1868,2321.01,35.44,9.08,16.06,86.78,15.0,30.03
1869,2290.12,35.39,9.67,15.57,86.78,14.91,29.94
1870,2268.92,35.19,9.91,15.17,86.79,14.92,30.03
1871,2251.4,34.96,9.53,14.12,86.76,14.91,29.77
1872,2236.6,34.6,9.16,13.85,86.79,14.84,29.78
1873,2224.89,34.47,9.4,13.96,86.77,14.83,29.82
1874,2199.99,34.37,8.45,14.37,86.76,14.92,29.73
1875,2244.21,34.22,8.66,15.13,86.77,14.9,29.62
1876,2269.82,34.29,7.7,16.34,86.76,14.93,29.54
1877,2266.8,34.19,7.07,15.79,86.73,14.96,29.56
1878,2256.83,33.97,7.48,15.24,86.71,14.86,29.56
1879,2285.74,34.0,8.19,17.2,86.71,14.94,29.45
1880,2305.67,33.78,8.62,16.99,86.74,14.93,29.41
1881,2274.81,33.67,7.84,15.41,86.77,14.88,29.44
1882,2266.87,33.58,6.53,15.11,86.78,14.79,29.4
1883,2251.39,33.57,6.84,14.06,86.78,14.86,29.57
1884,2235.61,33.54,5.61,13.59,86.8,14.94,29.46
1885,2222.66,33.26,6.77,13.73,86.82,14.89,29.5
1886,2212.52,33.2,6.19,14.0,86.83,14.76,29.41
1887,2209.87,33.14,8.32,15.61,86.83,14.68,29.37
1888,2206.28,32.93,7.68,15.14,86.84,14.79,29.17
1889,2227.88,32.96,8.25,15.36,86.86,14.73,29.06
1890,2201.93,33.0,7.82,15.9,86.84,14.7,29.01
1891,2214.6,32.96,7.87,15.15,86.84,14.68,29.01
1892,2185.28,33.03,8.22,15.7,86.85,14.67,29.07
1893,2185.94,32.98,9.05,16.07,86.82,14.75,28.86
1894,2202.82,32.97,9.92,15.93,86.84,14.72,28.82
1895,2208.19,32.97,10.47,16.01,86.86,14.66,28.7
1896,2196.15,33.1,11.28,17.23,86.83,14.63,28.64
1897,2198.92,33.33,10.75,18.73,86.82,14.74,28.76
1898,2229.77,33.5,11.24,17.75,86.82,14.66,28.73
1899,2211.84,33.53,10.83,16.72,86.81,14.58,28.7
1900,2220.31,33.65,11.57,18.6,86.8,14.64,28.82
1901,2235.81,33.68,11.49,18.83,86.79,14.68,28.91
1902,2223.24,33.84,11.89,19.39,86.81,14.71,28.88
1903,2256.16,34.07,12.03,20.0,86.84,14.7,28.9
1904,2292.55,34.21,12.49,20.15,86.85,14.76,28.87
1905,2304.78,34.28,11.61,19.71,86.84,14.77,28.87
1906,2315.66,34.38,10.23,20.37,86.86,14.7,28.93
1907,2269.29,34.46,11.02,21.0,86.88,14.77,28.83
1908,2237.7,34.51,12.01,19.92,86.83,14.76,28.85
1909,2236.64,34.81,11.86,20.06,86.86,14.75,28.86
1910,2224.58,34.84,12.33,18.19,86.86,14.75,28.9
1911,2230.28,33.3,10.76,15.92,86.87,14.77,29.0
1912,2157.74,31.96,10.13,16.29,86.84,14.79,29.07
1913,2154.45,30.33,10.1,15.03,86.87,14.75,28.95
1914,2124.82,28.55,8.58,14.03,86.88,14.74,29.08
1915,2083.62,27.22,7.36,12.73,86.89,14.79,28.9
1916,2092.38,26.46,7.6,11.77,86.87,14.77,28.78
1917,2050.8,25.65,7.2,12.43,86.88,14.78,28.55
1918,1985.08,25.08,7.02,11.74,86.89,14.72,28.56
1919,2048.68,24.84,6.82,13.49,86.89,14.77,28.46
1920,2100.04,24.6,5.93,14.45,86.87,14.75,28.47
1921,2130.44,24.25,5.97,14.55,86.87,14.78,28.36
1922,2204.19,23.89,6.17,13.36,86.86,14.86,28.26
1923,2225.3,23.88,5.89,13.19,86.85,14.82,28.37
1924,2257.65,23.65,5.71,15.02,86.87,14.84,28.3
1925,2271.38,23.58,5.77,15.39,86.88,14.81,28.32
1926,2303.16,23.65,6.69,16.14,86.88,14.85,28.28
1927,2298.03,23.57,6.74,15.23,86.86,14.92,28.27
1928,2284.6,24.23,5.67,19.43,86.87,14.89,28.37
1929,2315.32,24.88,5.3,19.69,86.87,14.87,28.5
1930,2254.32,25.24,6.52,18.3,86.86,14.89,28.47
1931,2219.1,26.58,6.84,25.06,86.88,14.83,28.41
1932,2167.98,27.87,7.61,25.61,86.91,14.85,28.36
1933,2153.68,29.16,9.93,26.73,86.91,14.78,28.48
1934,2105.37,30.08,10.81,23.34,86.92,14.76,28.36
1935,2088.99,30.73,9.26,20.33,86.89,14.71,28.43
1936,2074.87,31.45,10.78,20.84,86.91,14.78,28.42
1937,2091.18,32.21,11.15,21.38,86.93,14.76,28.39
1938,2089.99,32.91,11.64,22.35,86.91,14.76,28.3
1939,2073.91,33.36,11.91,22.37,86.92,14.73,28.14
1940,2078.54,33.76,12.63,22.51,86.93,14.71,28.17
1941,2106.74,33.91,12.35,21.3,86.98,14.78,28.28
1942,2123.48,34.24,11.08,20.67,87.04,14.85,28.11
1943,2120.85,34.29,11.24,18.62,87.05,14.83,28.09
1944,2150.87,34.46,10.08,18.54,87.04,14.87,28.19
1945,2191.91,34.45,11.51,17.77,87.05,14.86,28.2
1946,2214.78,34.52,11.09,18.58,87.07,14.86,28.16
1947,2170.92,34.63,10.98,18.17,87.04,14.85,28.07
1948,2183.99,34.71,10.37,16.5,87.01,14.8,28.07
1949,2188.85,34.88,10.69,17.86,86.99,14.86,28.19
1950,2155.65,34.94,11.01,18.12,87.01,14.97,28.22
1951,2140.98,34.86,10.35,17.61,87.03,14.85,28.24
1952,2171.51,35.09,10.79,19.18,87.04,14.86,28.1
1953,2186.36,35.19,10.82,17.75,87.06,14.86,28.14
1954,2196.97,35.16,10.65,16.56,87.06,14.93,28.21
1955,2191.81,35.23,10.02,17.56,87.06,14.84,28.21
1956,2222.51,35.23,11.87,17.47,87.07,14.9,28.27
1957,2204.83,35.5,12.77,20.9,87.11,14.88,28.39
1958,2196.15,35.46,13.08,19.97,87.12,14.86,28.34
1959,2200.29,35.48,13.68,20.47,87.12,14.85,28.45
1960,2180.14,35.56,13.6,22.56,87.14,15.04,28.4
1961,2175.66,35.62,12.99,22.91,87.17,15.03,28.49
1962,2210.74,35.75,10.65,22.03,87.17,14.98,28.59
1963,2203.55,35.87,9.68,20.54,87.16,15.0,28.57
1964,2231.21,36.02,11.53,21.07,87.16,15.02,28.69
1965,2253.23,36.13,12.38,21.02,87.18,15.08,28.75
1966,2256.33,36.13,12.32,19.72,87.17,15.03,28.69
1967,2234.08,36.21,10.88,18.61,87.19,14.97,28.66
1968,2246.1,36.48,11.45,20.18,87.16,15.01,28.75
1969,2211.73,36.27,11.1,18.89,87.16,15.04,28.86
1970,2214.87,36.48,11.68,21.69,87.17,15.02,28.76
1971,2232.84,36.5,10.65,20.11,87.21,14.94,28.74
1972,2259.61,36.28,10.21,20.23,87.23,14.97,28.77
1973,2263.78,36.46,11.01,20.13,87.23,15.03,28.79
1974,2258.29,36.39,12.47,20.11,87.22,15.01,28.94
1975,2252.08,36.46,11.75,19.35,87.21,15.06,28.99
1976,2250.64,36.43,10.79,18.77,87.2,15.03,28.92
1977,2269.56,36.11,11.54,19.01,87.23,15.08,29.02
1978,2279.15,35.92,10.39,18.36,87.22,14.97,29.04
1979,2279.87,35.94,9.42,16.97,87.26,14.99,29.14
1980,2293.75,35.96,9.71,16.66,87.26,15.02,29.0
1981,2293.51,35.93,11.42,16.55,87.26,15.13,28.94
1982,2264.99,35.69,10.61,15.77,87.27,14.97,29.04
1983,2245.03,35.77,10.3,17.05,87.29,15.0,29.16
1984,2260.79,35.58,10.36,16.47,87.28,14.94,29.06
1985,2234.28,35.47,9.95,15.77,87.29,15.0,28.97
1986,2230.25,35.4,8.54,15.8,87.29,15.02,29.03
1987,2232.21,35.39,9.33,16.42,87.3,15.04,28.94
1988,2215.83,35.42,9.57,18.22,87.3,14.99,28.89
1989,2188.18,35.29,9.91,18.66,87.3,14.92,28.92
1990,2173.32,35.18,9.8,16.97,87.31,14.95,28.89
1991,2147.25,35.04,11.03,17.9,87.29,14.8,28.74
1992,2172.77,35.03,10.52,18.29,87.32,14.77,28.64
1993,2190.57,35.05,9.61,19.32,87.32,14.79,28.69
1994,2182.8,34.97,10.97,19.35,87.32,14.74,28.54
1995,2164.24,35.11,9.19,20.17,87.33,14.82,28.54
1996,2199.33,35.21,9.19,19.6,87.32,14.87,28.45
1997,2215.9,35.3,9.26,19.73,87.33,14.85,28.6
1998,2209.55,35.38,9.28,18.73,87.33,14.84,28.78
1999,2240.11,35.42,8.14,17.1,87.36,14.8,28.77
2000,2244.91,35.33,7.38,17.21,87.37,14.85,28.79
2001,2253.0,35.33,8.41,17.59,87.35,14.9,28.69
2002,2233.84,35.43,9.73,17.66,87.36,14.86,28.69
2003,2206.98,35.33,9.42,17.39,87.38,14.88,28.86
2004,2181.42,35.17,8.73,14.96,87.35,14.92,28.78
2005,2231.88,35.17,7.43,14.23,87.33,14.86,28.8
2006,2216.54,34.95,8.44,13.44,87.37,14.81,28.73
2007,2221.14,34.92,9.38,14.93,87.37,14.84,28.8
2008,2233.61,35.12,7.29,15.24,87.36,14.99,28.57
2009,2235.27,35.27,5.7,14.57,87.36,14.9,28.57
2010,2234.38,35.3,6.26,14.43,87.35,14.91,28.54
2011,2232.72,35.19,6.84,15.17,87.32,14.87,28.56
2012,2243.71,35.08,6.77,15.76,87.31,14.91,28.67
2013,2221.73,34.87,7.06,16.37,87.3,14.95,28.79
2014,2214.95,34.92,7.18,16.52,87.29,14.91,28.73
2015,2171.7,34.89,7.47,16.72,87.28,14.87,28.93
2016,2144.47,35.18,7.15,17.7,87.26,14.91,28.82
2017,2133.38,35.38,7.53,17.01,87.25,14.87,28.92
2018,2166.2,35.3,7.23,14.71,87.27,14.92,28.96
2019,2171.84,35.25,6.9,15.93,87.26,14.91,28.94
2020,2196.31,35.33,5.76,15.37,87.26,14.94,28.92
2021,2210.53,35.18,6.04,16.12,87.29,14.96,28.9
2022,2220.81,35.2,7.09,17.05,87.28,14.93,28.93
2023,2205.56,35.18,7.12,16.97,87.34,14.95,28.86
2024,2211.68,35.01,7.12,17.2,87.36,14.92,28.8
2025,2220.19,34.88,8.4,16.85,87.36,15.03,28.7
2026,2266.27,34.79,9.37,18.59,87.36,15.02,28.63
2027,2256.22,34.85,10.85,19.13,87.39,15.01,28.48
2028,2269.86,34.91,12.59,20.48,87.38,15.0,28.41
2029,2264.4,34.88,12.37,19.53,87.38,14.91,28.38
2030,2247.52,34.84,11.2,17.87,87.41,15.01,28.48
2031,2265.02,34.99,10.73,20.15,87.41,15.0,28.5
2032,2301.37,35.09,11.16,19.61,87.41,15.06,28.71
2033,2302.05,35.32,12.31,21.13,87.4,15.05,28.52
2034,2282.35,35.13,11.24,16.95,87.37,15.0,28.58
2035,2287.95,35.08,11.32,17.02,87.39,15.01,28.63
2036,2288.18,34.97,10.55,17.24,87.39,15.02,28.7
2037,2325.94,34.77,10.36,17.46,87.41,15.05,28.81
2038,2329.21,34.77,10.19,17.37,87.42,15.06,28.77
2039,2299.69,34.94,10.56,18.34,87.41,15.11,28.81
2040,2317.72,34.79,12.12,18.61,87.4,15.04,28.79
2041,2324.76,35.01,12.39,19.1,87.42,14.98,28.88
2042,2333.51,34.94,11.8,17.5,87.41,14.95,28.79
2043,2331.6,35.02,11.18,18.86,87.42,14.93,28.85
2044,2340.75,34.95,10.9,17.22,87.43,14.95,28.81
2045,2336.33,34.82,10.11,16.87,87.41,14.86,28.75
2046,2317.15,34.57,10.2,16.05,87.4,14.91,28.77
2047,2305.96,34.27,8.23,15.56,87.41,14.94,28.79
2048,2289.74,34.02,8.22,15.58,87.4,14.89,28.91
2049,2284.42,33.96,8.27,14.96,87.44,15.01,29.16
2050,2273.67,33.84,7.49,14.75,87.45,14.96,29.29
2051,2255.9,33.76,7.41,14.8,87.44,14.96,29.2
2052,2243.96,33.85,8.58,15.41,87.44,14.98,29.3
2053,2238.07,33.95,9.71,15.73,87.44,14.95,29.45
2054,2197.71,34.02,9.32,14.88,87.43,15.01,29.39
2055,2218.22,33.92,9.79,13.2,87.42,14.94,29.3
2056,2222.33,33.94,8.6,13.86,87.43,14.84,29.28
2057,2206.72,33.95,8.48,14.74,87.46,15.04,29.29
2058,2217.49,33.98,8.81,13.91,87.45,14.89,29.13
2059,2206.91,34.26,10.27,17.01,87.46,14.91,29.04
2060,2199.3,34.48,11.3,17.48,87.45,14.87,29.04
2061,2210.19,34.46,11.32,15.5,87.46,14.91,29.11
2062,2241.46,34.61,10.53,16.28,87.44,14.91,29.25
2063,2247.25,34.83,11.66,16.78,87.42,14.91,29.14
2064,2231.9,34.97,11.29,16.99,87.41,14.93,29.34
2065,2226.93,34.94,11.51,15.64,87.41,14.92,29.2
2066,2247.82,35.16,11.37,18.69,87.39,14.93,29.07
2067,2258.2,35.27,12.88,19.61,87.36,14.9,29.07
2068,2278.2,35.29,12.11,17.91,87.34,14.97,29.0
2069,2284.26,35.25,12.63,19.28,87.34,14.88,29.0
2070,2296.61,35.19,12.3,19.69,87.33,14.83,28.99
2071,2332.96,35.31,12.58,20.48,87.32,14.94,28.94
2072,2299.0,35.55,13.74,21.95,87.33,14.87,28.81
2073,2343.88,35.51,11.77,20.55,87.32,14.88,28.85
2074,2355.16,35.8,11.69,21.6,87.33,14.95,28.84
2075,2399.39,35.95,10.89,21.25,87.37,14.93,28.9
2076,2365.98,35.98,11.19,20.05,87.37,14.89,28.89
2077,2365.28,36.13,11.71,21.5,87.37,15.0,28.82
2078,2360.28,36.17,11.2,20.35,87.39,14.94,28.62
2079,2370.58,36.22,10.7,19.45,87.38,14.96,28.59
2080,2372.18,36.37,10.89,20.52,87.37,14.98,28.51
2081,2369.28,36.07,9.79,18.82,87.37,14.88,28.43
2082,2375.07,36.04,10.09,19.01,87.38,14.95,28.46
2083,2361.79,35.97,9.44,18.93,87.37,14.96,28.33
2084,2342.12,35.95,10.1,20.09,87.38,14.94,28.51
2085,2344.48,36.01,9.08,19.65,87.42,14.92,28.57
2086,2328.41,36.25,8.85,19.78,87.39,14.92,28.59
2087,2320.96,36.04,8.38,19.29,87.4,14.9,28.5
2088,2287.45,35.92,8.31,18.96,87.4,14.94,28.57
2089,2287.73,35.78,9.59,18.9,87.4,14.91,28.6
2090,2268.36,35.75,10.31,19.26,87.41,14.86,28.57
2091,2268.7,35.65,9.9,18.73,87.44,14.91,28.63
2092,2247.55,35.6,9.54,18.21,87.45,14.9,28.51
2093,2249.24,35.35,10.29,20.31,87.47,15.01,28.42
2094,2270.3,35.6,9.46,20.68,87.47,14.97,28.35
2095,2258.59,35.58,9.54,17.98,87.48,14.92,28.44
2096,2242.38,35.72,9.18,19.51,87.48,14.85,28.5
2097,2262.57,35.72,9.13,18.33,87.48,14.91,28.58
2098,2282.69,35.67,9.87,18.86,87.48,14.88,28.46
2099,2290.19,35.66,9.35,19.07,87.49,14.97,28.59
2100,2278.67,35.57,10.2,17.93,87.46,14.9,28.61
2101,2265.69,35.54,11.95,19.36,87.45,14.83,28.49
2102,2260.52,35.56,12.24,19.03,87.47,14.92,28.52
2103,2261.42,35.56,11.96,20.24,87.5,14.95,28.57
2104,2230.05,35.72,12.78,20.65,87.48,14.94,28.53
2105,2217.84,35.82,11.67,20.84,87.47,14.92,28.53
2106,2251.11,35.63,12.72,21.93,87.46,14.98,28.6
2107,2259.31,35.69,11.89,21.43,87.47,15.0,28.57
2108,2286.9,35.63,13.44,21.43,87.48,15.01,28.53
2109,2306.32,35.61,12.53,20.77,87.5,15.08,28.44
2110,2297.01,35.66,12.83,22.09,87.48,15.02,28.49
2111,2288.41,35.59,11.31,21.11,87.49,14.93,28.46
2112,2307.03,35.74,11.09,22.21,87.49,15.02,28.43
2113,2319.57,35.88,10.19,21.51,87.48,14.97,28.45
2114,2334.31,35.8,9.03,20.48,87.5,15.07,28.55
2115,2327.4,35.8,10.1,21.04,87.5,15.02,28.59
2116,2324.27,35.81,9.12,20.04,87.5,15.12,28.57
2117,2313.28,35.78,8.63,20.89,87.53,15.12,28.54
2118,2307.31,35.73,8.09,20.25,87.54,15.08,28.63
2119,2288.59,35.52,9.2,21.1,87.58,15.16,28.48
2120,2284.78,35.52,10.1,20.24,87.54,15.09,28.59
2121,2279.08,35.36,11.1,20.9,87.54,15.06,28.46
2122,2267.09,35.21,10.36,21.13,87.53,15.05,28.34
2123,2281.06,35.06,11.4,21.52,87.52,15.09,28.33
2124,2248.23,34.94,10.62,21.62,87.51,15.02,28.55
2125,2253.69,34.81,9.95,20.57,87.54,15.0,28.72
2126,2232.71,34.74,9.38,20.38,87.53,15.02,28.88
2127,2215.87,34.76,8.91,18.86,87.52,15.01,28.91
2128,2202.83,34.74,8.94,18.7,87.53,15.02,28.78
2129,2215.21,34.6,8.36,17.81,87.52,15.05,28.86
2130,2172.09,34.7,8.75,18.22,87.55,15.01,28.83
2131,2183.05,34.79,6.82,18.41,87.53,15.03,28.87
2132,2190.29,34.79,7.32,19.3,87.53,15.08,28.89
2133,2176.61,34.88,6.75,18.33,87.57,15.07,28.88
2134,2187.77,34.89,6.54,18.66,87.57,14.97,28.95
2135,2169.22,34.84,6.36,19.26,87.58,14.98,28.79
2136,2176.72,34.83,7.47,19.7,87.58,15.0,28.83
2137,2159.24,34.82,8.12,20.61,87.59,15.1,28.8
2138,2209.58,34.74,8.16,20.24,87.58,15.14,28.8
2139,2228.5,34.57,7.76,19.52,87.59,15.07,28.9
2140,2233.13,34.61,8.62,19.51,87.62,15.15,28.82
2141,2214.0,34.68,10.22,20.57,87.59,15.11,28.85
2142,2212.46,34.93,10.3,21.47,87.58,15.1,28.95
2143,2211.79,34.97,9.0,18.96,87.57,15.04,28.93
2144,2221.72,35.15,8.63,19.15,87.56,15.11,28.89
2145,2233.57,35.14,9.21,18.22,87.57,15.14,28.88
2146,2240.61,35.19,8.96,17.72,87.57,15.13,28.8
2147,2248.89,35.18,8.37,17.73,87.57,15.18,28.86
2148,2245.98,35.23,7.84,18.62,87.6,15.23,28.85
2149,2253.64,35.21,8.12,19.07,87.58,15.22,28.83
2150,2240.62,35.25,7.1,20.84,87.59,15.11,28.99
2151,2221.59,35.37,7.43,21.39,87.59,15.03,29.07
2152,2263.74,35.43,7.79,22.32,87.59,14.96,29.03
2153,2273.71,35.76,7.82,23.76,87.58,15.03,29.02
2154,2311.98,36.09,7.38,23.25,87.58,15.19,28.96
2155,2304.53,36.18,8.52,22.02,87.59,15.08,28.97
2156,2351.79,36.23,7.64,21.47,87.59,15.16,28.97
2157,2347.48,36.41,8.13,22.05,87.61,15.15,28.86
2158,2366.01,36.53,8.98,21.07,87.6,15.11,28.94
2159,2359.75,36.5,9.23,19.5,87.58,15.03,28.89
2160,2358.1,36.64,10.38,21.5,87.55,14.99,28.87
2161,2349.62,36.44,9.46,20.69,87.56,15.02,28.81
2162,2334.62,36.45,8.91,21.61,87.57,14.99,29.13
2163,2349.25,36.16,8.66,20.9,87.56,15.05,29.11
2164,2342.7,36.11,11.44,21.32,87.54,15.0,28.98
2165,2353.8,36.1,11.72,20.43,87.58,14.97,28.91
2166,2364.34,35.98,12.11,21.27,87.61,15.03,29.09
2167,2384.24,36.05,12.47,21.1,87.64,15.07,29.17
2168,2381.35,36.0,12.3,20.46,87.65,14.99,29.1
2169,2339.65,35.88,12.92,20.62,87.67,15.02,29.21
2170,2326.1,35.78,11.14,18.62,87.67,14.98,29.26
2171,2319.05,35.58,11.25,19.15,87.65,14.96,29.22
2172,2312.46,35.36,11.47,19.87,87.63,14.96,29.2
2173,2331.69,35.13,12.14,20.28,87.63,14.96,29.19
2174,2345.21,35.26,11.06,20.51,87.65,15.02,29.29
2175,2330.19,35.11,10.08,19.18,87.66,15.02,29.33
2176,2368.53,35.13,9.27,20.12,87.67,14.99,29.3
2177,2346.1,35.07,9.76,19.94,87.68,14.92,29.32
2178,2328.15,35.04,10.21,19.86,87.69,14.91,29.52
2179,2295.54,34.99,9.42,18.76,87.7,14.95,29.53
2180,2258.45,35.02,11.02,17.2,87.73,14.93,29.69
2181,2234.59,35.15,11.21,18.7,87.74,14.87,29.74
2182,2258.86,35.35,11.29,19.21,87.78,14.92,29.7
2183,2273.75,35.23,10.99,17.34,87.78,14.94,29.67
2184,2253.64,35.1,11.63,19.07,87.81,14.94,29.69
2185,2255.37,35.02,11.78,19.38,87.82,14.97,29.75
2186,2270.84,34.92,13.1,19.71,87.79,14.96,29.76
2187,2226.1,34.74,11.81,19.67,87.82,14.95,29.69
2188,2262.72,34.72,10.39,19.45,87.81,15.03,29.79
2189,2279.69,34.66,9.74,19.4,87.81,14.99,29.8
2190,2289.49,34.62,10.2,19.03,87.83,15.07,29.79
2191,2305.7,34.61,9.83,19.37,87.82,15.07,29.99
2192,2256.04,34.75,10.92,20.96,87.83,14.99,29.81
2193,2248.59,34.65,10.5,19.33,87.84,15.04,29.89
2194,2270.19,34.36,11.3,18.19,87.83,15.0,29.82
2195,2264.02,34.46,10.54,19.12,87.83,15.04,29.76
2196,2272.29,34.18,11.41,19.3,87.83,15.01,29.97
2197,2293.47,34.12,12.35,20.27,87.85,15.08,29.87
2198,2296.66,34.09,11.64,19.92,87.89,15.05,29.8
2199,2279.5,33.96,11.84,20.49,87.87,15.02,29.76
2200,2280.69,33.87,11.85,19.85,87.88,15.08,29.66
2201,2237.46,33.97,12.11,20.12,87.88,15.04,29.73
2202,2243.03,33.92,12.9,18.96,87.88,15.04,29.68
2203,2254.68,34.17,13.49,21.56,87.92,15.09,29.76
2204,2253.25,34.24,13.57,20.37,87.93,15.09,29.68
2205,2274.33,34.58,13.9,22.36,87.93,15.07,29.51
2206,2276.05,34.82,12.61,21.53,87.91,15.05,29.48
2207,2274.87,34.83,12.31,19.7,87.93,15.05,29.36
2208,2307.33,34.85,11.2,20.02,87.93,15.05,29.52
2209,2279.97,34.88,11.08,21.07,87.92,15.03,29.38
2210,2302.01,34.65,11.85,21.73,87.93,15.12,29.33
2211,2318.66,34.5,11.65,20.21,87.95,15.08,29.41
2212,2323.67,34.58,9.51,19.89,87.94,15.12,29.41
2213,2302.8,34.58,8.71,18.96,87.93,15.11,29.35
2214,2298.93,34.44,9.29,19.93,87.96,15.15,29.51
2215,2271.9,34.34,8.91,19.07,87.98,15.02,29.43
2216,2252.46,34.17,9.63,18.33,88.0,15.04,29.42
2217,2248.69,34.09,8.68,18.48,88.0,15.05,29.41
2218,2225.32,34.11,9.11,18.5,87.99,14.96,29.46
2219,2217.46,34.0,9.52,17.96,87.98,15.02,29.45
2220,2193.15,33.95,10.18,17.83,87.96,15.03,29.39
2221,2205.08,33.63,9.61,16.55,87.95,15.0,29.35
2222,2234.69,33.53,10.24,17.07,87.94,15.07,29.34
2223,2270.71,33.3,11.39,17.44,87.95,15.03,29.39
2224,2236.67,33.27,9.4,16.95,87.95,15.11,29.26
2225,2210.05,33.18,9.46,16.69,87.96,15.08,29.45
2226,2203.49,33.32,8.11,17.04,87.95,15.07,29.39
2227,2215.23,33.35,7.59,15.89,87.93,14.99,29.42
2228,2208.22,33.54,7.27,16.62,87.91,15.02,29.4
2229,2225.71,33.57,7.48,14.96,87.91,15.03,29.31
2230,2232.77,33.62,8.03,16.25,87.92,15.0,29.27
2231,2193.0,33.59,8.92,16.08,87.9,15.0,29.16
2232,2194.62,33.54,9.21,14.77,87.92,15.03,29.1
2233,2171.13,33.67,9.87,14.72,87.94,14.99,29.09
2234,2163.43,33.59,8.99,14.5,87.92,15.02,29.13
2235,2160.78,33.71,9.97,15.71,87.93,14.97,29.05
2236,2181.53,33.84,7.37,14.96,87.93,14.93,28.99
2237,2184.44,33.81,8.83,14.9,87.94,14.94,28.97
2238,2177.67,33.66,10.0,15.78,87.94,14.88,29.04
2239,2224.11,33.81,10.65,18.4,87.96,14.99,29.07
2240,2205.89,33.93,12.41,19.06,87.99,14.94,29.12
2241,2214.2,34.1,10.79,19.04,88.0,14.94,28.99
2242,2229.57,34.17,11.35,18.26,88.01,14.92,28.86
2243,2233.5,34.26,11.35,17.29,88.04,14.85,28.8
2244,2215.81,34.3,11.41,17.32,88.04,14.86,28.96
2245,2199.23,34.32,10.33,17.23,88.02,14.8,29.0
2246,2217.26,34.48,10.68,19.11,88.04,14.84,28.89
2247,2242.85,34.71,11.0,20.96,88.02,14.9,28.84
2248,2244.1,34.9,10.43,19.56,88.01,14.96,28.79
2249,2220.3,34.97,10.37,18.23,88.04,14.97,28.78
2250,2227.03,35.17,9.38,19.13,88.02,14.88,28.8
2251,2262.59,35.12,9.12,17.93,88.02,14.9,28.8
2252,2245.45,35.47,10.15,21.38,88.0,14.96,29.02
2253,2243.9,35.36,10.92,19.3,88.02,15.0,29.06
2254,2250.33,35.38,11.46,21.0,88.05,15.05,29.22
2255,2276.81,35.4,12.09,21.2,88.04,15.05,29.25
2256,2267.04,35.29,12.66,22.26,88.01,14.97,29.23
2257,2278.33,35.25,11.88,19.98,88.02,15.05,29.3
2258,2304.99,35.02,11.96,20.35,88.02,15.06,29.32
2259,2270.8,35.0,12.63,20.33,88.02,15.06,29.48
2260,2243.93,34.98,11.25,18.02,88.03,14.94,29.44
2261,2244.99,35.05,10.05,18.0,88.04,15.04,29.43
2262,2266.82,35.01,8.89,16.29,88.05,15.07,29.45
2263,2272.55,35.02,7.57,15.54,88.06,14.97,29.59
2264,2291.95,35.0,6.97,15.65,88.07,15.03,29.48
2265,2253.44,35.01,6.86,15.48,88.07,14.96,29.67
2266,2261.44,35.03,8.38,16.45,88.06,14.95,29.67
2267,2203.88,34.92,8.19,16.15,88.06,14.94,29.54
2268,2237.04,34.93,7.16,17.71,88.08,14.93,29.41
2269,2262.85,34.87,7.57,18.02,88.07,15.04,29.26
2270,2254.57,34.8,7.65,17.99,88.08,15.03,29.33
2271,2208.33,34.91,7.31,18.58,88.07,14.95,29.21
2272,2210.32,34.96,7.13,17.94,88.06,14.92,29.26
2273,2238.0,34.81,8.26,16.95,88.09,14.97,29.39
2274,2248.31,34.9,7.34,17.7,88.1,15.06,29.34
2275,2287.53,35.21,6.43,19.76,88.11,15.07,29.22
2276,2278.23,35.09,7.16,19.15,88.09,15.03,29.07
2277,2315.54,34.9,6.94,19.54,88.09,15.08,29.11
2278,2265.71,34.62,8.48,19.46,88.11,15.07,29.32
2279,2248.19,34.71,8.55,20.01,88.12,15.09,29.32
2280,2222.08,34.69,8.6,20.46,88.17,15.03,29.34
2281,2240.64,34.76,9.4,20.86,88.18,15.04,29.3
2282,2217.08,34.69,8.11,18.72,88.17,14.98,29.33
2283,2240.65,34.62,8.56,20.46,88.17,15.03,29.36
2284,2254.92,34.66,8.42,19.69,88.16,15.05,29.34
2285,2258.15,34.76,9.44,19.19,88.15,15.11,29.4
2286,2256.31,34.99,9.09,19.94,88.16,14.98,29.35
2287,2235.82,34.97,9.32,18.76,88.16,15.03,29.35
2288,2252.15,35.16,9.19,20.16,88.19,15.09,29.43
2289,2244.81,35.25,9.65,20.26,88.21,15.1,29.28
2290,2264.44,35.35,9.53,20.06,88.23,15.04,29.36
2291,2296.53,35.41,9.82,19.8,88.23,15.03,29.41
2292,2288.26,35.33,11.24,19.4,88.25,15.13,29.3
2293,2312.98,35.24,10.89,19.38,88.27,15.04,29.31
2294,2311.56,35.17,11.12,19.76,88.3,15.03,29.21
2295,2319.59,35.28,12.89,21.67,88.3,15.1,29.32
2296,2288.69,35.36,12.95,20.6,88.31,15.06,29.4
2297,2272.74,35.17,10.71,18.16,88.3,15.14,29.54
2298,2258.32,35.14,10.1,18.49,88.35,15.11,29.62
